MUNICIPIO,CTY,INDUSTRIA,NAICS,UNIDADES,EMPLEO PROMEDIO,SALRIO Total Municipio Segundo Trimestre 2019,Promedio
Barceloneta,17,Servicios Educativos                     ,61,5,310,2051005,6616
Barceloneta,17,Servicios de Salud y Asistencia Social   ,62,30,880,"5,049,698","5,740"
Barceloneta,17,"Arte, Entretenimiento y Recreación       ",71,0,0,0,0
Barceloneta,17,Alojamiento y Servicios de Alimentos     ,72,48,769,"2,638,608","3,430"
Barceloneta,17,Otros Servicios Excepto Adm. Pública     ,81,14,48,"175,763","3,662"
Barceloneta,17,Administración Pública                   ,92,12,834,4042456,4847
Barceloneta,17,Otros (Establecimientos no Clasificados) ,99,0,0,0,0
Barranquitas,19,Total Municipio Segundo Trimestre 2021 ,,324,"2,922","16,439,850","5,626"
Barranquitas,19,"Agricultura, Bosque, Pesca y Caza        ",11,45,94,"209,456","2,236"
Barranquitas,19,Mineria                                  ,21,0,0,0,0
Barranquitas,19,"Electricidad, Agua y Gas                 ",22,3,104,"1,224,383","11,735"
Barranquitas,19,Construcción                             ,23,30,109,"476,072","4,354"
Barranquitas,19,Manufactura                              ,31-33,15,188,"635,908","3,377"
Barranquitas,19,Alimentos                                ,311,9,50,"127,612","2,552"
Barranquitas,19,Productos de Tabaco y Bebidas            ,312,1,*,*,*
Barranquitas,19,Textiles                                 ,313,0,0,0,0
Barranquitas,19,Productos Textiles Excepto Ropa          ,314,0,0,0,0
Barranquitas,19,Ropa                                     ,315,0,0,0,0
Barranquitas,19,Cuero y Productos Relacionados           ,316,0,0,0,0
Barranquitas,19,Productos de Madera                      ,321,1,*,*,*
Barranquitas,19,Papel                                    ,322,0,0,0,0
Barranquitas,19,Imprenta e Industrias Relacionadas       ,323,0,0,0,0
Barranquitas,19,Productos de Petróleo y Carbón           ,324,1,*,*,*
Barranquitas,19,Productos Químicos                       ,325,0,0,0,0
Barranquitas,19,Productos de Goma y Plásticos            ,326,0,0,0,0
Barranquitas,19,Productos Minerales no Metálicos         ,327,1,*,*,*
Barranquitas,19,Industrias de Materiales Primarios       ,331,0,0,0,0
Barranquitas,19,Productos de Metal                       ,332,2,*,*,*
Barranquitas,19,Maquinaria                               ,333,0,0,0,0
Barranquitas,19,Computadora y Productos Electrónicos    ,334,0,0,0,0
Barranquitas,19,Equipo y Aparatos Eléctricos             ,335,0,0,0,0
Barranquitas,19,Equipo de Transportación                 ,336,0,0,0,0
Barranquitas,19,Muebles y Productos Relacionados         ,337,0,0,0,0
Barranquitas,19,Industrias Manufactureras Misceláneas    ,339,0,0,0,0
Barranquitas,19,Comercio al por Mayor                    ,42,8,37,"150,287","4,026"
Barranquitas,19,Comercio al Detal                        ,44-45,74,536,"2,499,657","4,664"
Barranquitas,19,Transportación y Almacenamiento           ,48-49,5,11,"157,810","14,795"
Barranquitas,19,Información                              ,51,3,20,"178,138","8,761"
Barranquitas,19,Finanzas y Seguros                       ,52,7,157,"1,215,778","7,744"
Barranquitas,19,"Bienes Raíces, Renta o Arrendamiento     ",53,8,32,"198,996","6,155"
Barranquitas,19,Servicios Profesionales y Técnicos       ,54,14,51,"298,271","5,887"
Barranquitas,19,Gerencia de Companías y Empresas         ,55,0,0,0,0
Barranquitas,19,Servicios Adm. y Desperdicios Sólidos    ,56,6,45,"310,592","6,954"
Barranquitas,19,Servicios Educativos                     ,61,3,675,4477106,6633
Barranquitas,19,Servicios de Salud y Asistencia Social   ,62,32,241,"1,708,349","7,098"
Barranquitas,19,"Arte, Entretenimiento y Recreación       ",71,0,0,0,0
Barranquitas,19,Alojamiento y Servicios de Alimentos     ,72,40,260,"814,114","3,135"
Barranquitas,19,Otros Servicios Excepto Adm. Pública     ,81,18,49,"222,133","4,503"
Barranquitas,19,Administración Pública                   ,92,13,313,1662800,5318
Barranquitas,19,Otros (Establecimientos no Clasificados) ,99,0,0,0,0
Bayamón,21,Total Municipio Segundo Trimestre 2021 ,,"2,943","51,847","347,313,132","6,699"
Bayamón,21,"Agricultura, Bosque, Pesca y Caza        ",11,7,*,*,*
Bayamón,21,Mineria                                  ,21,0,0,0,0
Bayamón,21,"Electricidad, Agua y Gas                 ",22,3,260,"2,334,422","8,990"
Bayamón,21,Construcción                             ,23,129,"1,079","6,678,820","6,192"
Bayamón,21,Manufactura                              ,31-33,149,"2,328","15,578,946","6,691"
Bayamón,21,Alimentos                                ,311,52,"1,058","6,954,222","6,575"
Bayamón,21,Productos de Tabaco y Bebidas            ,312,3,47,"414,687","8,886"
Bayamón,21,Textiles                                 ,313,0,0,0,0
Bayamón,21,Productos Textiles Excepto Ropa          ,314,2,*,*,*
Bayamón,21,Ropa                                     ,315,4,77,"486,591","6,347"
Bayamón,21,Cuero y Productos Relacionados           ,316,0,0,0,0
Bayamón,21,Productos de Madera                      ,321,1,*,*,*
Bayamón,21,Papel                                    ,322,3,84,"510,537","6,102"
Bayamón,21,Imprenta e Industrias Relacionadas       ,323,12,32,"153,813","4,757"
Bayamón,21,Productos de Petróleo y Carbón           ,324,2,*,*,*
Bayamón,21,Productos Químicos                       ,325,7,226,"1,569,870","6,957"
Bayamón,21,Productos de Goma y Plásticos            ,326,2,*,*,*
Bayamón,21,Productos Minerales no Metálicos         ,327,2,*,*,*
Bayamón,21,Industrias de Materiales Primarios       ,331,4,59,"417,381","7,074"
Bayamón,21,Productos de Metal                       ,332,21,355,"2,357,011","6,646"
Bayamón,21,Maquinaria                               ,333,8,51,"469,743","9,151"
Bayamón,21,Computadora y Productos Electrónicos    ,334,1,*,*,*
Bayamón,21,Equipo y Aparatos Eléctricos             ,335,0,0,0,0
Bayamón,21,Equipo de Transportación                 ,336,2,*,*,*
Bayamón,21,Muebles y Productos Relacionados         ,337,9,64,"355,490","5,555"
Bayamón,21,Industrias Manufactureras Misceláneas    ,339,14,128,"800,030","6,234"
Bayamón,21,Comercio al por Mayor                    ,42,179,"4,514","42,311,644","9,374"
Bayamón,21,Comercio al Detal                        ,44-45,662,"10,714","66,950,619","6,249"
Bayamón,21,Transportación y Almacenamiento           ,48-49,102,469,"5,119,844","10,917"
Bayamón,21,Información                              ,51,29,411,"3,868,218","9,404"
Bayamón,21,Finanzas y Seguros                       ,52,75,694,"5,443,647","7,848"
Bayamón,21,"Bienes Raíces, Renta o Arrendamiento     ",53,83,467,"3,252,538","6,960"
Bayamón,21,Servicios Profesionales y Técnicos       ,54,201,"2,117","14,111,336","6,665"
Bayamón,21,Gerencia de Companías y Empresas         ,55,12,783,"6,626,514","8,463"
Bayamón,21,Servicios Adm. y Desperdicios Sólidos    ,56,138,"3,389","15,788,975","4,659"
Bayamón,21,Servicios Educativos                     ,61,66,5367,40036956,7460
Bayamón,21,Servicios de Salud y Asistencia Social   ,62,579,"6,695","45,408,409","6,782"
Bayamón,21,"Arte, Entretenimiento y Recreación       ",71,21,197,"1,026,401","5,219"
Bayamón,21,Alojamiento y Servicios de Alimentos     ,72,287,"4,198","14,056,284","3,349"
Bayamón,21,Otros Servicios Excepto Adm. Pública     ,81,194,"1,091","6,949,566","6,372"
Bayamón,21,Administración Pública                   ,92,27,6971,51132103,7335
Bayamón,21,Otros (Establecimientos no Clasificados) ,99,0,0,0,0
Cabo Rojo,23,Total Municipio Segundo Trimestre 2021 ,,583,"6,253","26,923,073","4,306"
Cabo Rojo,23,"Agricultura, Bosque, Pesca y Caza        ",11,27,121,"375,653","3,113"
Cabo Rojo,23,Mineria                                  ,21,2,*,*,*
Cabo Rojo,23,"Electricidad, Agua y Gas                 ",22,1,*,*,*
Cabo Rojo,23,Construcción                             ,23,21,157,"734,395","4,688"
Cabo Rojo,23,Manufactura                              ,31-33,27,*,*,*
Cabo Rojo,23,Alimentos                                ,311,14,76,"182,058","2,385"
Cabo Rojo,23,Productos de Tabaco y Bebidas            ,312,3,23,"60,213","2,656"
Cabo Rojo,23,Textiles                                 ,313,0,0,0,0
Cabo Rojo,23,Productos Textiles Excepto Ropa          ,314,0,0,0,0
Cabo Rojo,23,Ropa                                     ,315,2,*,*,*
Cabo Rojo,23,Cuero y Productos Relacionados           ,316,0,0,0,0
Cabo Rojo,23,Productos de Madera                      ,321,1,*,*,*
Cabo Rojo,23,Papel                                    ,322,0,0,0,0
Cabo Rojo,23,Imprenta e Industrias Relacionadas       ,323,0,0,0,0
Cabo Rojo,23,Productos de Petróleo y Carbón           ,324,0,0,0,0
Cabo Rojo,23,Productos Químicos                       ,325,2,*,*,*
Cabo Rojo,23,Productos de Goma y Plásticos            ,326,0,0,0,0
Cabo Rojo,23,Productos Minerales no Metálicos         ,327,0,0,0,0
Cabo Rojo,23,Industrias de Materiales Primarios       ,331,0,0,0,0
Cabo Rojo,23,Productos de Metal                       ,332,2,*,*,*
Cabo Rojo,23,Maquinaria                               ,333,0,0,0,0
Cabo Rojo,23,Computadora y Productos Electrónicos    ,334,0,0,0,0
Cabo Rojo,23,Equipo y Aparatos Eléctricos             ,335,0,0,0,0
Cabo Rojo,23,Equipo de Transportación                 ,336,0,0,0,0
Cabo Rojo,23,Muebles y Productos Relacionados         ,337,2,*,*,*
Cabo Rojo,23,Industrias Manufactureras Misceláneas    ,339,1,*,*,*
Cabo Rojo,23,Comercio al por Mayor                    ,42,21,124,"532,591","4,284"
Cabo Rojo,23,Comercio al Detal                        ,44-45,107,"1,081","3,946,871","3,650"
Cabo Rojo,23,Transportación y Almacenamiento           ,48-49,5,71,"801,691","11,345"
Cabo Rojo,23,Información                              ,51,5,48,"321,944","6,754"
Cabo Rojo,23,Finanzas y Seguros                       ,52,11,112,"785,103","7,031"
Cabo Rojo,23,"Bienes Raíces, Renta o Arrendamiento     ",53,12,26,"122,963","4,729"
Cabo Rojo,23,Servicios Profesionales y Técnicos       ,54,23,83,"542,027","6,530"
Cabo Rojo,23,Gerencia de Companías y Empresas         ,55,0,0,0,0
Cabo Rojo,23,Servicios Adm. y Desperdicios Sólidos    ,56,23,323,"1,500,440","4,645"
Cabo Rojo,23,Servicios Educativos                     ,61,6,482,3186748,6612
Cabo Rojo,23,Servicios de Salud y Asistencia Social   ,62,97,565,"3,327,830","5,890"
Cabo Rojo,23,"Arte, Entretenimiento y Recreación       ",71,5,49,"168,659","3,419"
Cabo Rojo,23,Alojamiento y Servicios de Alimentos     ,72,114,"1,096","3,056,358","2,789"
Cabo Rojo,23,Otros Servicios Excepto Adm. Pública     ,81,63,156,"527,694","3,390"
Cabo Rojo,23,Administración Pública                   ,92,13,576,2878643,5001
Cabo Rojo,23,Otros (Establecimientos no Clasificados) ,99,0,0,0,0
Caguas,25,Total Municipio Segundo Trimestre 2021 ,,"2,262","44,109","298,259,233","6,762"
Caguas,25,"Agricultura, Bosque, Pesca y Caza        ",11,14,31,"111,912","3,649"
Caguas,25,Mineria                                  ,21,1,*,*,*
Caguas,25,"Electricidad, Agua y Gas                 ",22,7,622,"5,657,069","9,100"
Caguas,25,Construcción                             ,23,108,"1,174","8,067,649","6,870"
Caguas,25,Manufactura                              ,31-33,91,"3,157","28,497,230","9,028"
Caguas,25,Alimentos                                ,311,14,264,"903,189","3,417"
Caguas,25,Productos de Tabaco y Bebidas            ,312,5,75,"447,088","5,935"
Caguas,25,Textiles                                 ,313,0,0,0,0
Caguas,25,Productos Textiles Excepto Ropa          ,314,0,0,0,0
Caguas,25,Ropa                                     ,315,3,10,"47,645","4,611"
Caguas,25,Cuero y Productos Relacionados           ,316,1,*,*,*
Caguas,25,Productos de Madera                      ,321,2,*,*,*
Caguas,25,Papel                                    ,322,0,0,0,0
Caguas,25,Imprenta e Industrias Relacionadas       ,323,10,84,"390,562","4,631"
Caguas,25,Productos de Petróleo y Carbón           ,324,0,0,0,0
Caguas,25,Productos Químicos                       ,325,10,694,"9,016,690","12,992"
Caguas,25,Productos de Goma y Plásticos            ,326,2,*,*,*
Caguas,25,Productos Minerales no Metálicos         ,327,3,17,"128,521","7,711"
Caguas,25,Industrias de Materiales Primarios       ,331,2,*,*,*
Caguas,25,Productos de Metal                       ,332,13,210,"956,679","4,556"
Caguas,25,Maquinaria                               ,333,5,180,"1,661,797","9,215"
Caguas,25,Computadora y Productos Electrónicos    ,334,4,"1,074","10,956,187","10,204"
Caguas,25,Equipo y Aparatos Eléctricos             ,335,2,*,*,*
Caguas,25,Equipo de Transportación                 ,336,0,0,0,0
Caguas,25,Muebles y Productos Relacionados         ,337,9,76,"456,700","6,036"
Caguas,25,Industrias Manufactureras Misceláneas    ,339,6,290,"2,434,108","8,403"
Caguas,25,Comercio al por Mayor                    ,42,131,"2,222","18,231,881","8,205"
Caguas,25,Comercio al Detal                        ,44-45,471,"8,236","49,942,232","6,064"
Caguas,25,Transportación y Almacenamiento           ,48-49,42,522,"5,583,198","10,696"
Caguas,25,Información                              ,51,26,"1,374","9,966,254","7,253"
Caguas,25,Finanzas y Seguros                       ,52,78,739,"7,233,166","9,783"
Caguas,25,"Bienes Raíces, Renta o Arrendamiento     ",53,76,966,"6,029,363","6,244"
Caguas,25,Servicios Profesionales y Técnicos       ,54,217,"1,788","17,847,811","9,982"
Caguas,25,Gerencia de Companías y Empresas         ,55,10,488,"7,797,288","15,967"
Caguas,25,Servicios Adm. y Desperdicios Sólidos    ,56,84,"6,408","32,606,324","5,089"
Caguas,25,Servicios Educativos                     ,61,47,3179,19742634,6211
Caguas,25,Servicios de Salud y Asistencia Social   ,62,427,"4,992","38,829,696","7,778"
Caguas,25,"Arte, Entretenimiento y Recreación       ",71,21,98,"404,745","4,116"
Caguas,25,Alojamiento y Servicios de Alimentos     ,72,228,"3,617","12,286,134","3,396"
Caguas,25,Otros Servicios Excepto Adm. Pública     ,81,150,808,"4,543,424","5,623"
Caguas,25,Administración Pública                   ,92,33,3687,24879007,6747
Caguas,25,Otros (Establecimientos no Clasificados) ,99,0,0,0,0
Camuy,27,Total Municipio Segundo Trimestre 2021 ,,351,"3,746","18,426,423","4,919"
Camuy,27,"Agricultura, Bosque, Pesca y Caza        ",11,38,185,"628,378","3,397"
Camuy,27,Mineria                                  ,21,0,0,0,0
Camuy,27,"Electricidad, Agua y Gas                 ",22,2,*,*,*
Camuy,27,Construcción                             ,23,37,228,"1,099,888","4,831"
Camuy,27,Manufactura                              ,31-33,10,491,"2,181,280","4,443"
Camuy,27,Alimentos                                ,311,3,42,"133,838","3,212"
Camuy,27,Productos de Tabaco y Bebidas            ,312,0,0,0,0
Camuy,27,Textiles                                 ,313,0,0,0,0
Camuy,27,Productos Textiles Excepto Ropa          ,314,0,0,0,0
Camuy,27,Ropa                                     ,315,2,*,*,*
Camuy,27,Cuero y Productos Relacionados           ,316,0,0,0,0
Camuy,27,Productos de Madera                      ,321,0,0,0,0
Camuy,27,Papel                                    ,322,0,0,0,0
Camuy,27,Imprenta e Industrias Relacionadas       ,323,1,*,*,*
Camuy,27,Productos de Petróleo y Carbón           ,324,0,0,0,0
Camuy,27,Productos Químicos                       ,325,0,0,0,0
Camuy,27,Productos de Goma y Plásticos            ,326,0,0,0,0
Camuy,27,Productos Minerales no Metálicos         ,327,0,0,0,0
Camuy,27,Industrias de Materiales Primarios       ,331,0,0,0,0
Camuy,27,Productos de Metal                       ,332,3,10,"43,810","4,381"
Camuy,27,Maquinaria                               ,333,0,0,0,0
Camuy,27,Computadora y Productos Electrónicos    ,334,0,0,0,0
Camuy,27,Equipo y Aparatos Eléctricos             ,335,0,0,0,0
Camuy,27,Equipo de Transportación                 ,336,0,0,0,0
Camuy,27,Muebles y Productos Relacionados         ,337,1,*,*,*
Camuy,27,Industrias Manufactureras Misceláneas    ,339,0,0,0,0
Camuy,27,Comercio al por Mayor                    ,42,12,55,"384,379","6,989"
Camuy,27,Comercio al Detal                        ,44-45,84,517,"2,312,519","4,470"
Camuy,27,Transportación y Almacenamiento           ,48-49,9,70,"391,813","5,624"
Camuy,27,Información                              ,51,3,32,"160,921","4,977"
Camuy,27,Finanzas y Seguros                       ,52,6,131,"935,302","7,158"
Camuy,27,"Bienes Raíces, Renta o Arrendamiento     ",53,9,16,"85,485","5,343"
Camuy,27,Servicios Profesionales y Técnicos       ,54,21,68,"298,516","4,390"
Camuy,27,Gerencia de Companías y Empresas         ,55,0,0,0,0
Camuy,27,Servicios Adm. y Desperdicios Sólidos    ,56,8,119,"431,193","3,613"
Camuy,27,Servicios Educativos                     ,61,6,506,3491647,6900
Camuy,27,Servicios de Salud y Asistencia Social   ,62,46,392,"2,126,983","5,431"
Camuy,27,"Arte, Entretenimiento y Recreación       ",71,2,*,*,*
Camuy,27,Alojamiento y Servicios de Alimentos     ,72,29,322,"868,101","2,699"
Camuy,27,Otros Servicios Excepto Adm. Pública     ,81,18,88,"334,867","3,820"
Camuy,27,Administración Pública                   ,92,11,487,2409302,4951
Camuy,27,Otros (Establecimientos no Clasificados) ,99,0,0,0,0
Canóvanas,29,Total Municipio Segundo Trimestre 2021 ,,356,"5,268","32,677,176","6,203"
Canóvanas,29,"Agricultura, Bosque, Pesca y Caza        ",11,2,*,*,*
Canóvanas,29,Mineria                                  ,21,0,0,0,0
Canóvanas,29,"Electricidad, Agua y Gas                 ",22,2,*,*,*
